Date,price,returns,SMA_S,SMA_L,position,strategy,creturns,cstrategy
2010-04-09,27.295000076293945,0.015321053595415107,27.154100074768067,26.7417750453949,1,0.015321053595415107,1.2347885384091966,1.0097027468698592
2010-04-12,27.3799991607666,0.00310925118009008,27.15990005493164,26.75992504119873,1,0.00310925118009008,1.238633780944047,1.0128470520112247
2010-04-13,27.510000228881836,0.0047367940474606395,27.167600059509276,26.777850046157837,1,0.0047367940474606395,1.2445148517790334,1.0176560805954
2010-04-14,27.475000381469727,-0.0012730690825001672,27.17330005645752,26.794900045394897,1,-0.0012730690825001672,1.2429315064663482,1.01636135841283
2010-04-15,27.1299991607666,-0.012636418436871633,27.165400047302246,26.809825038909914,1,-0.012636418436871633,1.2273241222615248,1.0035989961031133
2010-04-16,27.485000610351562,0.013000327782276652,27.16640007019043,26.827275037765503,1,0.013000327782276652,1.2433839031679508,1.0167312891160023
2010-04-19,27.65999984741211,0.006346897200719422,27.185300064086913,26.842625036239625,1,0.006346897200719422,1.2513006297313771,1.0232049000288532
2010-04-20,27.235000610351562,-0.015484387473861747,27.199100074768065,26.856600036621092,1,-0.015484387473861747,1.2320742444854287,1.0074832332078911
2010-04-21,27.094999313354492,-0.005153749570267194,27.21450004577637,26.869575033187868,1,-0.005153749570267194,1.2257407769488398,1.0023042739205432
2010-04-22,27.155000686645508,0.00221203309703317,27.217500076293945,26.88375003814697,1,0.00221203309703317,1.2284551571584557,1.0045238581395783
2010-04-23,26.940000534057617,-0.007949025966779448,27.218400077819823,26.897175045013427,1,-0.007949025966779448,1.2187288437886186,0.9965705244140373
2010-04-26,26.864999771118164,-0.002787875145101558,27.213500061035155,26.90972504615784,1,-0.002787875145101558,1.2153359116695226,0.993796079418777
2010-04-27,26.434999465942383,-0.01613544617633925,27.20240005493164,26.92112504005432,1,-0.01613544617633925,1.195883284929849,0.9778894119676951
2010-04-28,26.68000030517578,0.00922536300105348,27.187800064086915,26.93190004348755,1,0.00922536300105348,1.2069667884044937,0.9869525378027535
2010-04-29,26.8700008392334,0.007096221374703929,27.171900062561036,26.943025045394897,1,0.007096221374703929,1.215562153163248,0.9939810800488968
2010-04-30,26.725000381469727,-0.0054109826754999805,27.14730007171631,26.950325050354003,1,-0.0054109826754999805,1.2090025304187817,0.9886171906884962
2010-05-03,26.8799991607666,0.005783013248468319,27.12770004272461,26.95775004386902,1,0.005783013248468319,1.2160144635790027,0.9943509401950021
2010-05-04,26.59000015258789,-0.01084727343999507,27.105700035095214,26.9649000453949,1,-0.01084727343999507,1.202895304375918,0.9836232320312682
2010-05-05,26.829999923706055,0.008985450600454324,27.09400001525879,26.971475048065187,1,0.008985450600454324,1.2137525663568376,0.9925013572362069
2010-05-06,26.149999618530273,-0.025671485670747566,27.065400009155272,26.976350049972535,1,-0.025671485670747566,1.1829902809346418,0.9673466338770138
2010-05-07,26.334999084472656,0.007049642247511831,27.06090000152588,26.98520004272461,1,0.007049642247511831,1.1913594041996707,0.9741901754930372
2010-05-10,27.020000457763672,0.0256785313030221,27.07409999847412,26.99735004425049,1,0.0256785313030221,1.2223479311155918,0.9995298994823502
2010-05-11,26.80500030517578,-0.007988900809180393,27.0775,27.00797504425049,1,-0.007988900809180393,1.212621617745755,0.9915765657568092
2010-05-12,27.010000228881836,0.007618727613957708,27.08470001220703,27.01922504425049,1,0.007618727613957708,1.221895534413989,0.9991599687791776
2010-05-13,26.7450008392334,-0.00985960491620141,27.08030002593994,27.029475049972532,1,-0.00985960491620141,1.209907323821987,0.9893570520948411
2010-05-14,26.670000076293945,-0.002808230307701087,27.06900001525879,27.03962505340576,1,-0.002808230307701087,1.206514391702891,0.9865826070995809
2010-05-17,26.704999923706055,0.0013114698802291762,27.056100006103517,27.04897505760193,1,0.0013114698802291762,1.2080977370155763,0.9878773292821511
2010-05-18,26.549999237060547,-0.005821091982819389,27.0425,27.057125053405763,-1,-0.005821091982819389,1.201085717569507,0.982143509218578
2010-05-19,26.559999465942383,0.0003765855486437825,27.03189998626709,27.06592505455017,-1,-0.0003765855486437825,1.20153811427111,0.9817737177997343
2010-05-20,25.770000457763672,-0.030195262072935217,27.00529998779297,27.07102505683899,-1,0.030195262072935217,1.1657996377029811,1.0118707395125939
2010-05-21,25.795000076293945,0.0009696352266094318,26.985200004577635,27.077075061798094,-1,-0.0009696352266094318,1.1669305863140638,1.0108900695217065
